GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC03_EST_VC34,HC03_MOE_VC34
1400000US37063000700,37063000700,"Census Tract 7, Durham County, North Carolina",1451,82,309,85,1142,100,44.7,6.4,67.6,13.9,38.5,6.8,21.4,4.8,21.4,13.6,21.5,5.5,19.9,6.4,70.9,15.8,6.1,5.0,21.9,6.8,39.8,20.7,17.1,6.1,98.1,2.1,96.4,5.8,98.6,2.2,57.3,6.3,10.0,9.0,70.1,7.1,39.1,6.1,86.4,9.6,26.4,6.7,0.0,2.4,0.0,10.7,0.0,3.0,1.7,1.8,0.0,10.7,2.1,2.3,0.0,2.4,0.0,10.7,0.0,3.0,0.0,2.4,0.0,10.7,0.0,3.0,1.9,2.1,3.6,5.8,1.4,2.2,3.9,2.6,7.4,7.4,2.9,2.7,56.0,6.7,10.0,9.0,68.4,7.4,47620,3822,8623,1699,63125,12456,646,94,77,47,569,86,20.7,8.7,45.5,35.5,17.4,8.1,17.8,7.4,0.0,34.6,20.2,8.2,61.5,9.3,54.5,35.5,62.4,10.0,0.6,(X),(X),(X),(X),(X)
1400000US37063000900,37063000900,"Census Tract 9, Durham County, North Carolina",682,76,295,81,387,82,22.1,6.1,19.3,9.4,24.3,11.1,29.9,9.6,32.5,15.3,27.9,13.2,36.1,9.4,47.5,15.6,27.4,12.4,28.9,8.9,33.2,14.6,25.6,10.3,96.8,3.1,96.3,6.3,97.2,3.1,21.8,8.2,10.8,9.0,30.2,12.3,67.6,9.2,83.4,11.2,55.6,13.6,0.0,5.0,0.0,11.2,0.0,8.6,0.0,5.0,0.0,11.2,0.0,8.6,0.0,5.0,0.0,11.2,0.0,8.6,7.3,7.1,2.0,3.3,11.4,12.3,3.2,3.1,3.7,6.3,2.8,3.1,22.3,7.9,4.7,5.4,35.7,13.5,6.9,5.1,8.1,7.5,5.9,6.8,22192,5301,16845,5849,30551,7820,323,82,149,58,174,72,26.3,11.1,39.6,20.0,14.9,13.0,39.3,15.2,42.3,23.2,36.8,18.5,34.4,13.0,18.1,13.3,48.3,18.9,4.0,(X),(X),(X),(X),(X)
1400000US37063001001,37063001001,"Census Tract 10.01, Durham County, North Carolina",1266,115,546,133,720,137,27.1,5.2,20.0,11.0,32.5,9.1,44.5,7.2,74.4,11.9,21.9,9.5,48.0,11.1,67.9,14.6,32.9,13.7,39.4,7.8,46.0,15.6,34.4,12.6,99.4,1.0,100.0,6.2,99.0,1.8,20.9,8.7,24.4,16.1,18.2,10.8,70.9,7.6,71.2,16.8,70.6,12.0,1.1,1.8,2.6,4.3,0.0,4.7,0.8,1.3,1.8,2.9,0.0,4.7,0.0,2.7,0.0,6.2,0.0,4.7,5.8,5.2,0.0,6.2,10.3,8.4,0.6,1.0,0.0,6.2,1.0,1.8,17.1,6.0,18.1,14.5,16.3,9.9,10.2,6.5,6.2,7.7,13.2,9.5,25053,6308,23828,5693,25966,18496,830,121,516,138,314,124,7.8,4.3,6.8,6.1,9.6,8.8,55.9,10.5,69.0,12.7,34.4,20.4,36.3,10.3,24.2,11.4,56.1,21.6,0.9,(X),(X),(X),(X),(X)
1400000US37063001002,37063001002,"Census Tract 10.02, Durham County, North Carolina",2000,147,779,208,1221,206,26.6,6.7,26.1,12.2,26.9,10.8,49.0,8.4,70.6,12.2,35.1,12.8,43.0,9.7,68.9,12.9,26.4,9.5,40.6,10.5,57.6,15.9,29.6,11.5,93.0,5.3,88.4,13.5,95.8,3.7,23.7,9.0,24.8,17.0,22.9,9.4,58.7,10.5,57.6,19.2,59.3,10.8,0.0,1.7,0.0,4.4,0.0,2.8,0.0,1.7,0.0,4.4,0.0,2.8,0.0,1.7,0.0,4.4,0.0,2.8,10.7,5.7,6.0,6.8,13.6,8.4,7.1,5.3,11.6,13.5,4.2,3.7,27.6,8.5,23.5,15.1,30.1,10.3,8.1,5.6,8.6,9.2,7.7,6.5,22949,3795,9627,4941,31183,10406,1366,198,668,206,698,207,36.7,11.1,55.1,17.6,19.1,12.9,34.2,11.2,37.9,16.1,30.7,13.9,29.1,10.8,7.0,8.9,50.3,16.5,0.7,(X),(X),(X),(X),(X)
1400000US37063001100,37063001100,"Census Tract 11, Durham County, North Carolina",1162,122,558,131,604,123,29.1,6.8,28.0,11.1,30.1,11.0,37.5,8.0,43.7,12.9,31.8,11.7,50.0,8.6,71.1,10.0,30.5,12.6,40.2,8.8,45.7,13.0,35.1,12.2,97.7,2.2,96.6,4.1,98.7,2.2,23.1,7.2,6.8,5.9,38.1,12.6,70.7,8.3,89.2,7.8,53.6,13.3,0.0,3.0,0.0,6.1,0.0,5.6,0.0,3.0,0.0,6.1,0.0,5.6,0.0,3.0,0.0,6.1,0.0,5.6,3.9,2.9,0.5,1.8,7.0,5.1,2.3,2.2,3.4,4.1,1.3,2.2,15.0,6.0,5.7,5.5,23.5,10.6,12.0,5.3,1.6,2.3,21.5,9.5,18543,1707,13199,3011,25329,7457,560,120,298,115,262,89,18.9,10.5,29.2,17.0,7.3,11.2,62.0,12.8,60.4,20.1,63.7,18.4,19.1,10.0,10.4,11.4,29.0,15.9,1.5,(X),(X),(X),(X),(X)
1400000US37063001301,37063001301,"Census Tract 13.01, Durham County, North Carolina",451,61,200,51,251,61,33.9,9.3,18.0,13.0,46.6,13.7,33.9,12.4,51.0,20.0,20.3,14.3,49.2,10.6,71.0,14.0,31.9,15.5,40.6,11.8,59.0,17.3,25.9,12.4,90.5,9.5,88.5,15.4,92.0,11.9,9.1,5.5,8.5,8.1,9.6,6.9,81.4,10.3,80.0,15.8,82.5,12.6,0.0,7.5,0.0,16.0,0.0,13.0,0.0,7.5,0.0,16.0,0.0,13.0,0.0,7.5,0.0,16.0,0.0,13.0,0.0,7.5,0.0,16.0,0.0,13.0,9.5,9.5,11.5,15.4,8.0,11.9,9.3,7.8,4.0,6.0,13.5,12.9,4.2,4.5,4.5,5.7,4.0,6.2,18125,6259,12763,2034,22415,11564,212,58,123,51,89,40,44.8,16.9,47.2,24.7,41.6,21.4,42.0,15.3,43.1,24.6,40.4,20.9,13.2,9.4,9.8,10.8,18.0,16.5,7.1,(X),(X),(X),(X),(X)
1400000US37063001303,37063001303,"Census Tract 13.03, Durham County, North Carolina",618,85,197,54,421,82,45.6,7.1,49.2,15.0,43.9,11.1,14.7,6.0,23.4,12.0,10.7,7.7,16.8,6.5,42.6,16.8,4.8,3.8,39.0,8.3,56.9,18.6,30.6,9.6,98.9,1.6,100.0,16.2,98.3,2.2,4.5,3.6,7.1,8.1,3.3,3.7,90.8,6.3,92.9,8.1,89.8,8.2,0.0,5.5,0.0,16.2,0.0,8.0,0.0,5.5,0.0,16.2,0.0,8.0,0.0,5.5,0.0,16.2,0.0,8.0,3.6,5.2,0.0,16.2,5.2,7.5,1.1,1.6,0.0,16.2,1.7,2.2,5.8,5.8,7.1,8.1,5.2,7.5,2.3,2.5,0.0,16.2,3.3,3.7,30990,4629,16518,7782,33583,13055,230,51,97,35,133,52,17.8,12.0,36.1,23.2,4.5,8.0,42.2,14.9,36.1,22.5,46.6,22.6,40.0,16.3,27.8,20.0,48.9,22.1,4.2,(X),(X),(X),(X),(X)
1400000US37063001304,37063001304,"Census Tract 13.04, Durham County, North Carolina",1048,81,408,77,640,96,34.7,6.3,13.5,7.4,48.3,10.3,41.2,6.3,77.7,10.3,18.0,7.0,40.7,8.3,73.8,10.7,19.7,9.2,37.8,7.1,46.1,13.6,32.5,8.3,98.5,1.7,97.8,3.2,98.9,1.8,5.2,3.3,4.2,4.5,5.9,4.5,90.7,4.2,93.6,5.5,88.9,6.2,0.0,3.3,0.0,8.2,0.0,5.3,0.8,1.3,0.0,8.2,1.3,2.1,0.0,3.3,0.0,8.2,0.0,5.3,1.7,2.7,0.0,8.2,2.8,4.5,1.5,1.7,2.2,3.2,1.1,1.8,4.0,3.1,2.5,3.6,5.0,4.7,3.0,2.8,1.7,2.9,3.8,4.2,22063,4913,14911,4121,31081,7949,691,84,332,73,359,96,10.0,6.9,12.3,11.9,7.8,7.1,53.5,9.6,69.0,14.9,39.3,13.8,36.5,9.4,18.7,11.7,52.9,14.3,0.3,(X),(X),(X),(X),(X)
1400000US37063001400,37063001400,"Census Tract 14, Durham County, North Carolina",1123,108,545,129,578,135,22.8,5.5,10.1,5.9,34.8,11.6,45.8,10.1,59.6,13.9,32.7,15.9,48.8,9.8,74.3,12.8,24.7,15.2,47.9,11.9,52.5,16.0,43.6,14.9,100.0,3.1,100.0,6.2,100.0,5.9,2.3,2.8,0.0,6.2,4.5,5.5,97.7,2.8,100.0,6.2,95.5,5.5,0.0,3.1,0.0,6.2,0.0,5.9,0.0,3.1,0.0,6.2,0.0,5.9,0.0,3.1,0.0,6.2,0.0,5.9,0.0,3.1,0.0,6.2,0.0,5.9,0.0,3.1,0.0,6.2,0.0,5.9,1.6,2.4,0.0,6.2,3.1,4.8,0.7,1.2,0.0,6.2,1.4,2.4,16368,3692,9432,3844,30125,11215,725,140,406,119,319,107,31.4,13.8,37.4,17.9,23.8,19.2,44.8,15.5,53.7,19.1,33.5,19.6,23.7,11.6,8.9,9.5,42.6,20.6,4.0,(X),(X),(X),(X),(X)
1400000US37063001501,37063001501,"Census Tract 15.01, Durham County, North Carolina",37,37,4,6,33,36,0.0,50.6,0.0,100.0,0.0,53.6,0.0,50.6,0.0,100.0,0.0,53.6,100.0,50.6,100.0,100.0,100.0,53.6,18.9,25.5,100.0,100.0,9.1,22.2,100.0,50.6,100.0,100.0,100.0,53.6,18.9,27.7,100.0,100.0,9.1,19.1,0.0,50.6,0.0,100.0,0.0,53.6,54.1,52.2,0.0,100.0,60.6,55.6,0.0,50.6,0.0,100.0,0.0,53.6,0.0,50.6,0.0,100.0,0.0,53.6,27.0,41.3,0.0,100.0,30.3,48.0,0.0,50.6,0.0,100.0,0.0,53.6,16.2,29.0,0.0,100.0,18.2,33.2,10.8,20.3,100.0,100.0,0.0,53.6,9313,4092,-,**,9563,7960,23,34,0,12,23,34,0.0,64.2,-,**,0.0,64.2,100.0,64.2,-,**,100.0,64.2,0.0,64.2,-,**,0.0,64.2,0.0,(X),(X),(X),(X),(X)
1400000US37063001502,37063001502,"Census Tract 15.02, Durham County, North Carolina",2612,178,618,177,1994,203,8.5,3.7,12.8,9.2,7.2,4.1,29.2,5.2,43.0,14.1,25.0,6.4,38.3,6.0,63.4,14.9,30.5,6.5,22.7,6.5,51.1,15.6,13.9,6.3,97.9,2.1,97.7,3.8,97.9,2.6,36.6,6.1,19.3,11.4,42.0,7.1,35.8,6.2,74.9,11.9,23.7,7.1,0.0,1.3,0.0,5.5,0.0,1.7,15.9,4.6,0.0,5.5,20.8,6.1,0.0,1.3,0.0,5.5,0.0,1.7,9.5,4.5,3.6,5.7,11.4,6.1,2.1,2.1,2.3,3.8,2.1,2.6,17.8,5.5,10.8,7.6,20.0,7.4,27.1,4.8,12.0,10.9,31.7,6.5,25547,1962,17803,6696,27079,2986,1038,181,373,126,665,164,13.1,7.6,19.3,15.7,9.6,8.1,55.7,11.6,72.1,16.4,46.5,15.6,31.2,10.7,8.6,9.7,43.9,15.5,0.7,(X),(X),(X),(X),(X)
1400000US37063001503,37063001503,"Census Tract 15.03, Durham County, North Carolina",0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,12,0,12,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X)
1400000US37063001601,37063001601,"Census Tract 16.01, Durham County, North Carolina",2213,118,272,130,1941,145,36.2,4.4,5.1,8.9,40.6,5.1,39.9,6.2,90.4,12.2,32.9,5.8,4.9,3.3,23.2,23.2,2.3,2.3,23.9,5.2,5.1,8.9,26.5,5.7,100.0,1.6,100.0,12.1,100.0,1.8,65.7,5.6,5.1,8.9,74.1,6.8,31.8,5.6,81.6,22.4,24.8,6.7,0.0,1.6,0.0,12.1,0.0,1.8,0.9,1.1,0.0,12.1,1.0,1.2,0.0,1.6,0.0,12.1,0.0,1.8,1.6,2.5,13.2,20.2,0.0,1.8,0.0,1.6,0.0,12.1,0.0,1.8,4.3,4.8,13.2,20.2,3.0,4.5,63.0,6.4,5.1,8.9,71.1,7.4,68750,5731,32028,11998,72031,8610,1692,165,272,130,1420,142,10.3,5.1,12.1,18.0,9.9,4.8,36.3,7.9,40.8,33.8,35.5,8.2,53.4,8.6,47.1,34.7,54.6,8.8,1.4,(X),(X),(X),(X),(X)
1400000US37063001603,37063001603,"Census Tract 16.03, Durham County, North Carolina",2443,135,159,116,2284,177,38.8,6.2,71.7,28.4,36.5,6.0,35.1,3.8,28.3,28.4,35.6,4.4,6.5,3.2,20.8,25.1,5.5,3.5,23.0,7.3,81.1,26.5,19.0,6.5,99.1,0.9,100.0,19.6,99.0,1.0,78.6,5.9,54.7,39.0,80.3,6.0,18.3,5.5,45.3,39.0,16.4,5.7,0.0,1.4,0.0,19.6,0.0,1.5,2.2,2.5,0.0,19.6,2.3,2.7,0.0,1.4,0.0,19.6,0.0,1.5,0.0,1.4,0.0,19.6,0.0,1.5,0.9,0.9,0.0,19.6,1.0,1.0,5.4,3.8,0.0,19.6,5.8,4.1,73.2,6.3,54.7,39.0,74.5,6.6,77019,10808,14653,25446,82206,10811,1858,156,159,116,1699,164,14.6,6.7,58.5,39.2,10.5,5.5,17.9,5.9,15.1,20.1,18.1,6.1,67.5,7.7,26.4,37.3,71.3,7.3,1.1,(X),(X),(X),(X),(X)
1400000US37063001604,37063001604,"Census Tract 16.04, Durham County, North Carolina",2517,123,60,49,2457,129,41.6,4.9,53.3,39.8,41.4,4.9,37.3,5.0,0.0,39.7,38.2,5.2,3.6,2.3,76.7,32.8,1.8,1.5,15.9,3.8,48.3,39.1,15.1,3.8,98.6,1.7,100.0,39.7,98.6,1.7,81.6,4.5,23.3,32.8,83.0,4.6,13.7,4.2,76.7,32.8,12.2,4.2,0.0,1.4,0.0,39.7,0.0,1.4,3.3,2.5,0.0,39.7,3.4,2.5,0.0,1.4,0.0,39.7,0.0,1.4,0.0,1.4,0.0,39.7,0.0,1.4,1.4,1.7,0.0,39.7,1.4,1.7,0.5,0.9,0.0,39.7,0.5,0.9,81.0,4.5,23.3,32.8,82.5,4.6,90408,4816,"2,500-",***,91151,4070,2045,131,29,34,2016,131,8.7,3.6,51.7,51.7,8.0,3.5,28.9,7.1,0.0,57.1,29.3,7.2,62.5,6.5,48.3,51.7,62.7,6.3,1.6,(X),(X),(X),(X),(X)
1400000US37063001705,37063001705,"Census Tract 17.05, Durham County, North Carolina",2135,134,37,42,2098,141,33.6,5.7,40.5,50.4,33.5,5.9,19.5,6.9,59.5,50.4,18.8,7.1,4.5,3.6,10.8,31.3,4.4,3.6,18.1,7.8,81.1,46.1,17.0,8.0,99.0,1.7,100.0,50.6,99.0,1.7,72.9,6.8,100.0,50.6,72.4,6.8,24.1,6.0,0.0,50.6,24.5,6.1,0.0,1.6,0.0,50.6,0.0,1.7,0.0,1.6,0.0,50.6,0.0,1.7,0.0,1.6,0.0,50.6,0.0,1.7,2.0,3.0,0.0,50.6,2.0,3.0,1.0,1.7,0.0,50.6,1.0,1.7,5.4,4.1,0.0,50.6,5.5,4.2,70.5,7.2,100.0,50.6,70.0,7.2,46431,8084,22417,12964,47083,9821,1215,156,37,42,1178,160,12.8,6.1,0.0,50.6,13.2,6.3,37.4,12.8,81.1,46.1,36.0,13.0,49.9,12.3,18.9,46.1,50.8,12.6,0.0,(X),(X),(X),(X),(X)
1400000US37063001706,37063001706,"Census Tract 17.06, Durham County, North Carolina",2161,161,110,84,2051,176,14.6,3.8,0.0,26.7,15.4,4.0,16.9,4.0,0.9,11.0,17.7,4.2,16.4,5.4,74.5,33.7,13.3,5.1,9.4,5.0,18.2,29.5,8.9,4.9,100.0,1.6,100.0,26.7,100.0,1.7,52.8,7.4,10.0,19.3,55.0,8.1,32.2,6.6,90.0,19.3,29.1,7.4,0.0,1.6,0.0,26.7,0.0,1.7,13.2,5.7,0.0,26.7,13.9,5.9,0.0,1.6,0.0,26.7,0.0,1.7,1.8,2.8,0.0,26.7,1.9,2.9,0.0,1.6,0.0,26.7,0.0,1.7,5.7,3.9,9.1,15.9,5.6,4.1,49.7,7.6,0.9,11.0,52.3,8.2,48204,5145,16250,9673,48823,2000,1036,159,91,79,945,146,8.0,5.2,11.0,20.9,7.7,5.4,36.5,10.7,30.8,41.4,37.0,10.6,55.5,10.3,58.2,44.8,55.2,10.1,0.0,(X),(X),(X),(X),(X)
1400000US37063001707,37063001707,"Census Tract 17.07, Durham County, North Carolina",3027,149,47,41,2980,155,46.7,4.6,34.0,37.7,46.9,4.8,24.1,3.3,78.7,35.9,23.3,3.4,8.1,3.5,0.0,44.9,8.3,3.5,29.5,4.8,63.8,45.9,29.0,4.7,97.7,1.8,42.6,44.5,98.6,1.5,89.0,3.3,42.6,44.5,89.7,3.5,3.0,1.8,0.0,44.9,3.1,1.8,0.0,1.1,0.0,44.9,0.0,1.2,4.3,2.5,0.0,44.9,4.3,2.5,0.0,1.1,0.0,44.9,0.0,1.2,1.4,2.2,0.0,44.9,1.4,2.2,2.3,1.8,57.4,44.5,1.4,1.5,3.8,3.0,36.2,45.9,3.3,3.0,87.2,3.8,42.6,44.5,87.9,3.9,68486,10165,22411,344156,68798,10086,2003,159,37,39,1966,161,14.7,3.9,0.0,50.6,15.0,4.0,24.9,6.5,83.8,26.8,23.8,6.7,60.4,7.0,16.2,26.8,61.2,7.2,0.0,(X),(X),(X),(X),(X)
1400000US37063001708,37063001708,"Census Tract 17.08, Durham County, North Carolina",1726,111,287,100,1439,130,34.5,5.7,32.1,19.1,35.0,6.8,40.3,6.9,48.4,18.7,38.7,8.7,14.3,5.0,51.2,16.5,6.9,4.4,29.5,7.0,58.9,18.8,23.6,7.1,97.2,2.8,100.0,11.5,96.6,3.3,14.4,4.0,15.3,12.3,14.2,4.6,77.5,5.1,84.7,12.3,76.1,5.9,0.0,2.0,0.0,11.5,0.0,2.4,4.8,3.6,0.0,11.5,5.7,4.4,0.0,2.0,0.0,11.5,0.0,2.4,0.5,0.8,0.0,11.5,0.6,1.0,2.8,2.8,0.0,11.5,3.4,3.3,3.4,2.7,0.0,11.5,4.1,3.2,12.6,4.0,15.3,12.3,12.0,4.4,48550,6920,22083,26364,54663,11695,1122,114,148,64,974,137,8.3,4.8,0.0,20.9,9.5,5.5,27.4,9.7,41.9,22.3,25.2,10.3,64.3,10.1,58.1,22.3,65.3,10.7,0.6,(X),(X),(X),(X),(X)
1400000US37063001709,37063001709,"Census Tract 17.09, Durham County, North Carolina",2454,156,943,186,1511,202,25.0,6.4,17.8,10.9,29.5,8.4,43.2,8.2,54.7,14.3,36.0,10.2,32.4,7.4,60.2,13.9,15.0,7.4,33.5,8.4,49.0,15.0,23.9,8.9,95.9,3.6,91.6,8.5,98.5,1.8,19.4,7.0,9.2,8.8,25.8,8.9,72.6,7.5,82.4,11.6,66.5,9.2,0.7,1.2,0.0,3.6,1.1,1.9,2.5,3.2,0.0,3.6,4.1,5.2,0.0,1.4,0.0,3.6,0.0,2.3,0.7,1.0,0.0,3.6,1.1,1.6,4.1,3.6,8.4,8.5,1.5,1.8,8.2,5.3,0.0,3.6,13.4,8.1,13.3,5.2,9.2,8.8,15.9,6.4,24496,3341,16875,5406,33934,7161,1376,231,582,159,794,204,18.5,9.4,20.6,15.5,16.9,11.0,55.7,13.5,66.3,17.5,47.9,16.1,25.9,10.2,13.1,9.6,35.3,13.9,1.1,(X),(X),(X),(X),(X)
1400000US37063001710,37063001710,"Census Tract 17.10, Durham County, North Carolina",1794,117,311,109,1483,143,26.8,4.5,8.4,7.9,30.6,5.7,38.4,7.7,80.1,11.8,29.7,8.0,10.6,4.1,37.9,18.6,4.9,2.8,21.5,6.8,24.4,17.6,20.9,7.4,98.6,1.6,100.0,10.6,98.3,2.0,47.7,7.6,23.2,15.9,52.9,9.3,43.4,6.2,76.8,15.9,36.3,8.2,0.7,1.3,0.0,10.6,0.9,1.6,3.9,3.5,0.0,10.6,4.7,4.3,0.0,1.9,0.0,10.6,0.0,2.3,2.9,3.9,0.0,10.6,3.5,4.6,1.4,1.6,0.0,10.6,1.7,2.0,10.9,5.4,10.9,11.7,10.9,6.2,40.5,6.8,12.2,12.0,46.4,8.8,44103,9838,22905,2469,54494,7738,1173,164,257,98,916,161,13.4,6.4,21.8,22.8,11.0,4.9,41.9,10.5,66.5,22.4,34.9,10.9,44.8,10.2,11.7,9.6,54.0,10.8,6.1,(X),(X),(X),(X),(X)
1400000US37063001711,37063001711,"Census Tract 17.11, Durham County, North Carolina",1884,111,329,127,1555,167,24.8,6.2,19.1,13.9,26.0,6.9,32.5,6.1,55.6,16.3,27.6,6.0,15.6,6.1,29.2,15.5,12.7,6.4,18.5,5.5,27.7,18.4,16.5,5.2,99.6,0.6,97.6,3.6,100.0,2.2,40.4,6.2,29.2,15.5,42.8,7.1,46.3,5.4,59.6,18.0,43.5,6.3,0.0,1.8,0.0,10.1,0.0,2.2,2.9,3.7,0.0,10.1,3.5,4.4,0.0,1.8,0.0,10.1,0.0,2.2,10.0,4.6,8.8,9.8,10.2,5.5,0.4,0.6,2.4,3.6,0.0,2.2,17.9,5.2,10.6,10.3,19.5,6.3,33.7,6.0,27.4,15.1,35.0,7.1,31366,3286,27630,5617,32551,4042,1068,148,253,110,815,142,7.5,4.5,19.8,14.1,3.7,3.4,49.0,10.7,41.5,20.2,51.3,11.1,43.5,9.7,38.7,19.4,45.0,10.5,0.7,(X),(X),(X),(X),(X)
1400000US37063001801,37063001801,"Census Tract 18.01, Durham County, North Carolina",2463,168,421,153,2042,238,28.2,5.7,23.8,16.0,29.1,6.2,48.2,6.5,79.1,15.6,41.8,7.5,9.6,5.5,46.6,22.1,2.0,2.0,26.7,6.8,49.4,21.1,22.0,6.9,97.1,3.1,100.0,8.0,96.5,3.7,41.8,5.0,37.8,18.9,42.6,6.2,51.8,5.1,62.2,18.9,49.6,5.9,1.0,1.5,0.0,8.0,1.2,1.8,0.0,1.4,0.0,8.0,0.0,1.7,0.0,1.4,0.0,8.0,0.0,1.7,2.6,1.8,0.0,8.0,3.1,2.1,2.9,3.1,0.0,8.0,3.5,3.7,7.8,4.5,20.2,20.9,5.3,3.2,36.5,5.3,17.6,11.7,40.5,6.1,54892,5960,30845,8777,63272,12038,1833,158,384,153,1449,207,12.8,6.6,28.9,21.1,8.6,4.4,25.6,7.4,27.6,19.8,25.1,9.0,61.6,9.4,43.5,22.0,66.4,9.2,0.6,(X),(X),(X),(X),(X)
1400000US37063001802,37063001802,"Census Tract 18.02, Durham County, North Carolina",2244,142,527,172,1717,193,24.3,5.8,18.0,12.4,26.2,7.5,44.1,6.9,52.0,14.5,41.6,8.9,21.3,7.6,56.2,19.8,10.5,4.9,26.3,6.8,39.8,18.8,22.1,8.1,100.0,1.5,100.0,6.4,100.0,2.0,27.9,6.2,5.7,6.9,34.8,7.3,64.2,5.5,82.9,12.6,58.5,6.7,0.0,1.5,0.0,6.4,0.0,2.0,0.9,1.5,0.0,6.4,1.2,1.9,0.0,1.5,0.0,6.4,0.0,2.0,7.0,4.3,11.4,11.4,5.6,4.8,0.0,1.5,0.0,6.4,0.0,2.0,15.6,5.0,14.0,11.8,16.0,6.3,19.3,5.6,3.0,4.9,24.3,6.7,48614,6815,20792,8046,56042,4887,1681,176,437,173,1244,183,19.2,7.8,47.6,21.1,9.2,5.9,30.0,9.1,27.9,17.9,30.8,9.8,50.8,9.6,24.5,15.9,60.0,10.5,2.0,(X),(X),(X),(X),(X)
1400000US37063001806,37063001806,"Census Tract 18.06, Durham County, North Carolina",2170,142,77,69,2093,140,28.8,6.1,0.0,34.6,29.8,6.3,44.1,6.4,92.2,16.1,42.3,7.0,5.4,3.9,31.2,44.1,4.4,4.2,16.3,5.6,24.7,37.5,16.0,5.6,100.0,1.6,100.0,34.6,100.0,1.7,54.4,7.3,92.2,16.1,53.0,7.4,44.2,7.5,7.8,16.1,45.5,7.6,0.0,1.6,0.0,34.6,0.0,1.7,0.0,1.6,0.0,34.6,0.0,1.7,0.0,1.6,0.0,34.6,0.0,1.7,1.4,2.3,0.0,34.6,1.4,2.4,0.0,1.6,0.0,34.6,0.0,1.7,6.4,4.4,36.4,47.5,5.3,4.3,49.5,6.3,55.8,46.7,49.3,6.6,65244,5798,38618,40232,65831,4941,1647,170,77,69,1570,183,10.6,3.8,31.2,44.1,9.6,3.6,32.3,9.8,0.0,34.6,33.9,10.1,57.1,9.6,68.8,44.1,56.5,10.0,0.4,(X),(X),(X),(X),(X)
