foodpantry,address,address2,city,state,zip,phone,county,pantry_lon,pantry_lat,key,code,description,url,parent_station_id,agency_ids,station_id,location_type,stop_id,routes,name,bus_lat,bus_lng,distance_meter,distance_miles
New Freedom Christian Fellowship Food Pantry,3540 Maitland Drive,Suite 105,Raleigh,NC,27610,(919) 601-2352,Wake,-78.5820974,35.7962573,1.0,9137,,,,20,,stop,4103714,4000041,Lake Woodard Rd at Bastion Ln,35.80171,-78.57995,635.381668156,0.394808845959
New Freedom Christian Fellowship Food Pantry,3540 Maitland Drive,Suite 105,Raleigh,NC,27610,(919) 601-2352,Wake,-78.5820974,35.7962573,1.0,9138,,,,20,,stop,4103718,4000041,Trawick Rd at New Bern Ave,35.80006,-78.5779,567.433150569,0.352587489635
New Freedom Christian Fellowship Food Pantry,3540 Maitland Drive,Suite 105,Raleigh,NC,27610,(919) 601-2352,Wake,-78.5820974,35.7962573,1.0,9145,,,,20,,stop,4103722,"4000006, 4000007, 4000041",New Bern Ave at Trawick Rd,35.79837,-78.57571,623.153268161,0.387210451589
New Freedom Christian Fellowship Food Pantry,3540 Maitland Drive,Suite 105,Raleigh,NC,27610,(919) 601-2352,Wake,-78.5820974,35.7962573,1.0,9146,,,,20,,stop,4103726,4000041,Milburnie Rd at N Peartree Ln,35.78709,-78.59278,1402.57171239,0.871519823276
New Freedom Christian Fellowship Food Pantry,3540 Maitland Drive,Suite 105,Raleigh,NC,27610,(919) 601-2352,Wake,-78.5820974,35.7962573,1.0,9415,,,,20,,stop,4104530,4000006,WakeMed Perimeter Rd at Swinburne St,35.78295,-78.58671,1534.26584287,0.953350965532
New Freedom Christian Fellowship Food Pantry,3540 Maitland Drive,Suite 105,Raleigh,NC,27610,(919) 601-2352,Wake,-78.5820974,35.7962573,1.0,9620,,,,20,,stop,4105098,4000006,New Bern Ave at Trawick Rd,35.79697,-78.57826,355.779828764,0.221071885844
New Freedom Christian Fellowship Food Pantry,3540 Maitland Drive,Suite 105,Raleigh,NC,27610,(919) 601-2352,Wake,-78.5820974,35.7962573,1.0,9621,,,,20,,stop,4105102,"4000006, 4000041",New Bern Ave at Plainview Dr,35.79777,-78.57613,564.927397558,0.351030483029
New Freedom Christian Fellowship Food Pantry,3540 Maitland Drive,Suite 105,Raleigh,NC,27610,(919) 601-2352,Wake,-78.5820974,35.7962573,1.0,9622,,,,20,,stop,4105106,"4000006, 4000041",New Bern Ave at Corporation Pkwy,35.79874,-78.56817,1288.73335573,0.800783772059
New Freedom Christian Fellowship Food Pantry,3540 Maitland Drive,Suite 105,Raleigh,NC,27610,(919) 601-2352,Wake,-78.5820974,35.7962573,1.0,9624,,,,20,,stop,4105110,"4000006, 4000007, 4000041",Corporation Pkwy at Lake Woodard Dr,35.8024,-78.56703,1522.98444554,0.946341012797
New Freedom Christian Fellowship Food Pantry,3540 Maitland Drive,Suite 105,Raleigh,NC,27610,(919) 601-2352,Wake,-78.5820974,35.7962573,1.0,9625,,,,20,,stop,4105114,"4000006, 4000007, 4000041",Corporation Pkwy at New Bern Ave,35.79976,-78.56849,1289.95305354,0.801541659026
New Freedom Christian Fellowship Food Pantry,3540 Maitland Drive,Suite 105,Raleigh,NC,27610,(919) 601-2352,Wake,-78.5820974,35.7962573,1.0,9626,,,,20,,stop,4105118,"4000006, 4000007, 4000041",New Bern Ave at Corporation Pkwy,35.79932,-78.5699,1153.74399359,0.71690506269
New Freedom Christian Fellowship Food Pantry,3540 Maitland Drive,Suite 105,Raleigh,NC,27610,(919) 601-2352,Wake,-78.5820974,35.7962573,1.0,9629,,,,20,,stop,4105122,4000007,Lake Woodard Dr at Summerdale Dr,35.80158,-78.58248,591.593394191,0.367600006333
New Freedom Christian Fellowship Food Pantry,3540 Maitland Drive,Suite 105,Raleigh,NC,27610,(919) 601-2352,Wake,-78.5820974,35.7962573,1.0,9630,,,,20,,stop,4105126,4000007,Lake Woodard Dr at Billingham Ct,35.80228,-78.58514,722.632438666,0.449024096006
New Freedom Christian Fellowship Food Pantry,3540 Maitland Drive,Suite 105,Raleigh,NC,27610,(919) 601-2352,Wake,-78.5820974,35.7962573,1.0,9631,,,,20,,stop,4105130,4000007,Lake Woodard Dr at Timberlake Apts,35.80613,-78.5939,1529.08175806,0.950129716565
New Freedom Christian Fellowship Food Pantry,3540 Maitland Drive,Suite 105,Raleigh,NC,27610,(919) 601-2352,Wake,-78.5820974,35.7962573,1.0,9737,,,,20,,stop,4105534,4000007,Maitland Dr at New Bern Ave,35.79677,-78.58081,129.533994861,0.0804888928758
New Freedom Christian Fellowship Food Pantry,3540 Maitland Drive,Suite 105,Raleigh,NC,27610,(919) 601-2352,Wake,-78.5820974,35.7962573,1.0,9738,,,,20,,stop,4105538,4000007,Maitland Dr at Bastion Ln,35.79696,-78.5828,100.562064671,0.0624865253276
New Freedom Christian Fellowship Food Pantry,3540 Maitland Drive,Suite 105,Raleigh,NC,27610,(919) 601-2352,Wake,-78.5820974,35.7962573,1.0,9739,,,,20,,stop,4105542,4000007,Bastion Ln at Maitland Dr,35.79794,-78.58384,244.277116208,0.151787140199
New Freedom Christian Fellowship Food Pantry,3540 Maitland Drive,Suite 105,Raleigh,NC,27610,(919) 601-2352,Wake,-78.5820974,35.7962573,1.0,9740,,,,20,,stop,4105546,4000007,Bastion Ln at Tower Shopping Center,35.79885,-78.58199,287.837450832,0.178854344534
New Freedom Christian Fellowship Food Pantry,3540 Maitland Drive,Suite 105,Raleigh,NC,27610,(919) 601-2352,Wake,-78.5820974,35.7962573,1.0,9741,,,,20,,stop,4105550,4000007,Bastion Ln at Lake Woodard Dr,35.80139,-78.58038,590.27933965,0.366783488666
New Freedom Christian Fellowship Food Pantry,3540 Maitland Drive,Suite 105,Raleigh,NC,27610,(919) 601-2352,Wake,-78.5820974,35.7962573,1.0,9923,,,,"12, 20",,stop,4105850,"4000006, 4000041, 4000123, 4000125",New Bern Ave at WakeMed (across),35.78664,-78.58919,1244.90294258,0.773548748293
New Freedom Christian Fellowship Food Pantry,3540 Maitland Drive,Suite 105,Raleigh,NC,27610,(919) 601-2352,Wake,-78.5820974,35.7962573,1.0,9179,,,,20,,stop,4177244,4000043,Sunnybrook Rd at Calumet Dr,35.78708,-78.58639,1089.70427555,0.677112527839
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,1479,,,,"12, 20",,stop,4099782,"4000120, 4005170",Spring Forest Rd at Sandy Forks Rd,35.86356,-78.63529,968.029680251,0.601507251576
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,8459,,,,20,,stop,4101782,4005170,Dixon Dr at Lipscomb Ct,35.859,-78.64853,1506.08324511,0.935839067635
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,8460,,,,20,,stop,4101786,4005170,6000 Dixon Dr,35.86212,-78.64996,1288.47573701,0.800623694813
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,8461,,,,20,,stop,4101790,4005170,6100 Dixon Dr,35.86305,-78.65153,1311.84280289,0.815143352484
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,8462,,,,20,,stop,4101794,4005170,Dixon Dr at N Hills Dr,35.86312,-78.65357,1448.33506264,0.89995592146
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,8463,,,,"12, 20",,stop,4101798,"4000120, 4005170",North Hills Dr at Northclift Dr,35.86429,-78.65391,1399.34648895,0.869515757363
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,8470,,,,20,,stop,4101826,4000022,Six Forks Rd at Loft Ln,35.85928,-78.63942,1310.35519087,0.814218990934
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,8471,,,,20,,stop,4101830,4000022,Six Forks Rd at W Millbrook Rd,35.85669,-78.64102,1591.74227565,0.989065253859
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,8756,,,,"12, 20",,stop,4102818,"4000120, 4005170",North Hills Dr at Northclift Dr,35.8647,-78.65416,1395.00795042,0.866819907804
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,8774,,,,20,,stop,4102866,4005170,North Hills Dr at Lynn Rd,35.86806,-78.65538,1355.93509295,0.842541099426
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,8783,,,,20,,stop,4102886,4000022,Six Forks Rd at Woods Ream Dr,35.86825,-78.63841,377.823969574,0.234769513946
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,8784,,,,20,,stop,4102890,4000022,Six Forks Rd at West Brook Dr,35.87149,-78.64139,72.2731090752,0.0449085395723
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,8790,,,,20,,stop,4102894,4000022,Six Forks Rd at Crown Oaks Ct,35.8848,-78.64638,1607.8249703,0.999058601852
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,8801,,,,20,,stop,4102938,4000022,Six Forks Rd at Sawmill Rd,35.88372,-78.64645,1496.59580006,0.929943827944
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,8807,,,,20,,stop,4102962,4000022,Six Forks Rd at West Brook Dr,35.87173,-78.64202,133.196674463,0.082764782124
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,8808,,,,20,,stop,4102966,4000022,Six Forks Rd at Woods Ream Dr,35.86756,-78.63854,436.985051511,0.271530597333
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,8810,,,,20,,stop,4102974,4005170,N Hills Dr at Lynn Rd,35.86807,-78.65526,1345.15437643,0.835842256097
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,9015,,,,20,,stop,4103410,4000022,Six Forks Rd at Mourning Dove Rd,35.88159,-78.64604,1262.56427524,0.784523018904
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,9489,,,,"12, 20",,stop,4104790,"4000120, 4005170",Lynn Rd at Genford Ct,35.86903,-78.64872,747.528500622,0.464493830155
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,9490,,,,20,,stop,4104794,4005170,Lynn Rd at Bridle Ridge Dr (east),35.86927,-78.64339,303.819826557,0.188785357076
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,9491,,,,"12, 20",,stop,4104798,"4000120, 4005170",Lynn Rd at Shelley River,35.86727,-78.64085,417.728410623,0.259565045685
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,9492,,,,20,,stop,4104802,4005170,Lynn Rd at Ridgewood Dr,35.86638,-78.63975,525.394107998,0.326465574706
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,9493,,,,20,,stop,4104806,4005170,Lynn Rd at Six Forks Rd,35.86524,-78.63785,696.587485709,0.432840472311
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,9494,,,,"12, 20",,stop,4104810,"4000120, 4005170",Lynn Rd at Shelley River (across),35.86751,-78.64072,391.188177205,0.243073668215
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,9495,,,,20,,stop,4104814,4005170,Lynn Rd at Bridle Ridge Dr (east),35.86948,-78.64333,285.019615723,0.177103418621
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,9496,,,,20,,stop,4104818,4005170,Lynn Rd at Paces Arbor Cir,35.87006,-78.64582,464.526641993,0.288644190782
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,9497,,,,"12, 20",,stop,4104822,"4000120, 4005170",Lynn Rd at Bent Creek,35.86919,-78.64876,745.911820029,0.463489268911
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,1930,,,,"12, 20",,stop,4128654,"4000120, 4005170",Spring Forest Rd at Shanda Dr,35.86217,-78.62738,1562.16484054,0.970686642067
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,1931,,,,"12, 20",,stop,4128658,"4000120, 4005170",Spring Forest Rd at Northbend Dr,35.86221,-78.62723,1569.94055561,0.975518259415
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,8785,,,,20,,stop,4149530,4000022,Six Forks Rd at Sandy Forks Rd,35.8617,-78.63793,1068.07694948,0.663673897051
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,8786,,,,20,,stop,4149534,4000022,Six Forks Rd at Lynn Rd,35.86445,-78.63743,792.091328683,0.49218395658
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,8787,,,,20,,stop,4149538,4000022,Six Forks Rd at Lynn Rd,35.86533,-78.63739,704.619058791,0.437831072857
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,8788,,,,20,,stop,4149542,4000022,Six Forks Rd at Wind Chime Ct,35.87413,-78.64377,434.786030254,0.270164185476
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,8789,,,,20,,stop,4149546,4000022,Six Forks Rd at Newton Rd,35.87873,-78.64561,957.258394727,0.594814268412
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,8809,,,,20,,stop,4149550,4000022,Six Forks Rd at Northclift Dr,35.86186,-78.63804,1048.44877147,0.651477482367
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,8853,,,,20,,stop,4149566,4000022,Six Forks Rd at Chesterbrook Ct,35.87397,-78.64407,438.566510616,0.272513272904
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,8854,,,,20,,stop,4149570,4000022,Six Forks Rd at Lynn Rd,35.86604,-78.63793,612.492423375,0.38058609329
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,8855,,,,20,,stop,4149574,4000022,Six Forks Rd at Newton Rd,35.87874,-78.64595,972.500948831,0.604285575969
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,8871,,,,20,,stop,4149578,4000022,Six Forks Rd at Lynn Rd,35.86449,-78.63763,781.163491825,0.485393696686
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,8872,,,,20,,stop,4149582,4005170,Lynn Rd at Six Forks Rd,35.86445,-78.6369,811.781973161,0.504419186226
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,9129,,,,20,,stop,4149626,4005170,Spring Forest at Cedar Hills Park (WB),35.86096,-78.63022,1471.63746647,0.914435399894
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,9130,,,,20,,stop,4149630,4005170,Spring Forest at Cedar Hills Park (EB),35.86084,-78.63051,1464.99527302,0.910308121976
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,9131,,,,20,,stop,4149634,4000022,Six Forks at Millbrook,35.85657,-78.64084,1604.95342975,0.997274304842
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,9169,,,,20,,stop,4149638,4005170,Lynn Rd at Six Forks Rd,35.86474,-78.63692,782.132574483,0.48599585823
North Haven Church Food Pantry,6620 Six Forks Road,,Raleigh,NC,27615,(919) 847-4291,Wake,-78.6408177,35.8710347,1.0,1480,,,,"12, 20",,stop,4171438,"4000120, 4005170",Spring Forest Rd at Sandy Forks Rd,35.86368,-78.63525,958.536787112,0.595608626587
North Raleigh Ministries,9650 Strickland Road,Suite 161,Raleigh,NC,27615,(919) 844-6676,Wake,-78.656708,35.9043019,1.0,8792,,,,20,,stop,4102902,4000022,Six Forks Rd at Featherstond Dr,35.89182,-78.6483,1579.33223762,0.98135399457
North Raleigh Ministries,9650 Strickland Road,Suite 161,Raleigh,NC,27615,(919) 844-6676,Wake,-78.656708,35.9043019,1.0,8797,,,,20,,stop,4102922,4000022,Six Forks Rd at Monument Ln,35.89276,-78.64882,1465.33145715,0.910517017631
North Raleigh Ministries,9650 Strickland Road,Suite 161,Raleigh,NC,27615,(919) 844-6676,Wake,-78.656708,35.9043019,1.0,8841,,,,20,,stop,4149554,4000022,Six Forks Rd at Forum Dr,35.89832,-78.65068,858.300054479,0.533324253718
North Raleigh Ministries,9650 Strickland Road,Suite 161,Raleigh,NC,27615,(919) 844-6676,Wake,-78.656708,35.9043019,1.0,8842,,,,20,,stop,4149558,4000022,Strickland Rd at Six Forks Rd,35.90068,-78.65127,634.428714843,0.394216706751
North Raleigh Ministries,9650 Strickland Road,Suite 161,Raleigh,NC,27615,(919) 844-6676,Wake,-78.656708,35.9043019,1.0,8843,,,,20,,stop,4149562,4000022,Six Forks Rd at Forum Dr,35.8975,-78.65058,935.76000018,0.581455752159
Oak City Outreach Center,215 1/2 South Person Street,,Raleigh,NC,27601,(919) 812-5546,Wake,-78.634506,35.7774209,1.0,1283,,,,12,,stop,4099430,"4000104, 4000117",Wilmington St at Shaw University,35.77039,-78.63853,860.792052181,0.53487271315
Oak City Outreach Center,215 1/2 South Person Street,,Raleigh,NC,27601,(919) 812-5546,Wake,-78.634506,35.7774209,1.0,1284,,,,"12, 20",,stop,4099434,"4000031, 4000043, 4000104, 4000117",Wilmington St at Cabarrus St,35.77423,-78.63834,495.503664167,0.307892467823
Oak City Outreach Center,215 1/2 South Person Street,,Raleigh,NC,27601,(919) 812-5546,Wake,-78.634506,35.7774209,1.0,1293,,,,"12, 12",,stop,4099446,"4000117, 4004526, 4006398, 4006402, 4006406",Dawson St at Martin St,35.77737,-78.64358,820.457822341,0.509810122374
Oak City Outreach Center,215 1/2 South Person Street,,Raleigh,NC,27601,(919) 812-5546,Wake,-78.634506,35.7774209,1.0,1523,,,,12,,stop,4099814,4000119,Blount St at Davie St,35.77528,-78.63684,317.745835764,0.197438599528
Oak City Outreach Center,215 1/2 South Person Street,,Raleigh,NC,27601,(919) 812-5546,Wake,-78.634506,35.7774209,1.0,1703,,,,"12, 20",,stop,4099934,"4000022, 4000034, 4000103, 4000118",Hillsborough St at Dawson St,35.78052,-78.64459,974.428822058,0.605483503833
Oak City Outreach Center,215 1/2 South Person Street,,Raleigh,NC,27601,(919) 812-5546,Wake,-78.634506,35.7774209,1.0,1734,,,,"12, 12",,stop,4099990,"4000104, 4000115, 4000117, 4000124, 4000126, 4006398",Wilmington St at Martin St,35.77791,-78.63813,332.131422126,0.206377410694
Oak City Outreach Center,215 1/2 South Person Street,,Raleigh,NC,27601,(919) 812-5546,Wake,-78.634506,35.7774209,1.0,8001,,,,"12, 12, 20",,stop,4100198,"4000001, 4000002, 4000004, 4000005, 4000006, 4000008, 4000009, 4000010, 4000011, 4000019, 4000020, 4000022, 4000024, 4000027, 4000030, 4000031, 4000034, 4000041, 4000042, 4000043, 4000103, 4000118, 4000119, 4000122, 4000123",Moore Square Transit Station,35.77766,-78.63716,241.426702692,0.150015970952
Oak City Outreach Center,215 1/2 South Person Street,,Raleigh,NC,27601,(919) 812-5546,Wake,-78.634506,35.7774209,1.0,8002,,,,"12, 20",,stop,4100202,"4000004, 4000008, 4000010, 4000027, 4000034, 4000041, 4000042, 4000104, 4000115, 4000117, 4006250",Wilmington St at Morgan St,35.78002,-78.638,427.742443644,0.265787492788
Oak City Outreach Center,215 1/2 South Person Street,,Raleigh,NC,27601,(919) 812-5546,Wake,-78.634506,35.7774209,1.0,8003,,,,"12, 12, 20",,stop,4100206,"4000004, 4000010, 4000027, 4000041, 4000042, 4000104, 4000115, 4000117, 4000122, 4000123, 4000125",N Wilmington St at Jones St,35.78215,-78.63795,610.154340684,0.37913327245
Oak City Outreach Center,215 1/2 South Person Street,,Raleigh,NC,27601,(919) 812-5546,Wake,-78.634506,35.7774209,1.0,8004,,,,12,,stop,4100210,4000117,N Wilmington St at E Jones St,35.78228,-78.6379,620.353529354,0.385470770225
Oak City Outreach Center,215 1/2 South Person Street,,Raleigh,NC,27601,(919) 812-5546,Wake,-78.634506,35.7774209,1.0,8006,,,,"12, 12, 20",,stop,4100218,"4000004, 4000010, 4000027, 4000041, 4000042, 4000104, 4000115, 4000117, 4000122, 4000123, 4000125",N Wilmington St at North St,35.78502,-78.63777,893.30955614,0.555078203574
Oak City Outreach Center,215 1/2 South Person Street,,Raleigh,NC,27601,(919) 812-5546,Wake,-78.634506,35.7774209,1.0,8007,,,,12,,stop,4100222,4000117,N Wilmington St at Polk St,35.78592,-78.63772,986.772484292,0.613153519015
Oak City Outreach Center,215 1/2 South Person Street,,Raleigh,NC,27601,(919) 812-5546,Wake,-78.634506,35.7774209,1.0,8009,,,,20,,stop,4100230,4000042,N Person St at E Franklin St,35.79031,-78.63414,1430.4928411,0.88886925143
Oak City Outreach Center,215 1/2 South Person Street,,Raleigh,NC,27601,(919) 812-5546,Wake,-78.634506,35.7774209,1.0,8057,,,,20,,stop,4100422,4000027,N Blount St at Delway St,35.79139,-78.63589,1554.9840389,0.966224687696
Oak City Outreach Center,215 1/2 South Person Street,,Raleigh,NC,27601,(919) 812-5546,Wake,-78.634506,35.7774209,1.0,8058,,,,"12, 12, 20",,stop,4100426,"4000004, 4000027, 4000117, 4000122, 4000123, 4000125",Salisbury St at Parking Deck,35.78736,-78.63949,1191.30106211,0.740242001136
Oak City Outreach Center,215 1/2 South Person Street,,Raleigh,NC,27601,(919) 812-5546,Wake,-78.634506,35.7774209,1.0,8059,,,,"12, 20",,stop,4100430,"4000004, 4000027, 4000104, 4000115, 4000117",Salisbury St at Lane St,35.78531,-78.63993,1003.34306065,0.623450023394
Oak City Outreach Center,215 1/2 South Person Street,,Raleigh,NC,27601,(919) 812-5546,Wake,-78.634506,35.7774209,1.0,8061,,,,"12, 12, 20",,stop,4100434,"4000001, 4000004, 4000027, 4000041, 4000104, 4000115, 4000117, 4000122, 4000123, 4000125",N Salisbury St at W Jones St,35.78297,-78.64005,793.938910771,0.493331993719
Oak City Outreach Center,215 1/2 South Person Street,,Raleigh,NC,27601,(919) 812-5546,Wake,-78.634506,35.7774209,1.0,8062,,,,20,,stop,4100438,"4000001, 4000004, 4000010, 4000027, 4000041",N Salisbury St at W Edenton St,35.78158,-78.64008,683.330385393,0.424602871607
Oak City Outreach Center,215 1/2 South Person Street,,Raleigh,NC,27601,(919) 812-5546,Wake,-78.634506,35.7774209,1.0,8063,,,,"12, 12, 20",,stop,4100442,"4000001, 4000004, 4000006, 4000010, 4000022, 4000027, 4000034, 4000041, 4000103, 4000104, 4000115, 4000117, 4000118, 4000124, 4000126, 4004526, 4006398, 4006402, 4006406",S Salisbury St at W Morgan St,35.78006,-78.64018,590.700896246,0.367045432442
Oak City Outreach Center,215 1/2 South Person Street,,Raleigh,NC,27601,(919) 812-5546,Wake,-78.634506,35.7774209,1.0,8064,,,,20,,stop,4100446,"4000001, 4000004, 4000006, 4000008, 4000010, 4000019, 4000022, 4000027, 4000034, 4000041",S Salisbury St at W Hargett St,35.77907,-78.64019,545.522910729,0.338973063945
Oak City Outreach Center,215 1/2 South Person Street,,Raleigh,NC,27601,(919) 812-5546,Wake,-78.634506,35.7774209,1.0,8070,,,,20,,stop,4100454,"4000008, 4000019, 4000034",W Edenton St at S McDowell St,35.78137,-78.64221,822.907844209,0.511332499167
Oak City Outreach Center,215 1/2 South Person Street,,Raleigh,NC,27601,(919) 812-5546,Wake,-78.634506,35.7774209,1.0,8071,,,,"12, 20",,stop,4100458,"4000008, 4000019, 4000034, 4000103, 4000118",W Edenton St at S Harrington St,35.78147,-78.64437,998.612961884,0.62051086898
Oak City Outreach Center,215 1/2 South Person Street,,Raleigh,NC,27601,(919) 812-5546,Wake,-78.634506,35.7774209,1.0,8072,,,,20,,stop,4100462,4000019,Glenwood Ave at Hillsborough St,35.78123,-78.64743,1242.59665744,0.772115685582
Oak City Outreach Center,215 1/2 South Person Street,,Raleigh,NC,27601,(919) 812-5546,Wake,-78.634506,35.7774209,1.0,8074,,,,20,,stop,4100470,4000019,Glenwood Ave at W Lane St,35.78422,-78.64738,1387.06087791,0.861881813606
Oak City Outreach Center,215 1/2 South Person Street,,Raleigh,NC,27601,(919) 812-5546,Wake,-78.634506,35.7774209,1.0,8075,,,,20,,stop,4100474,4000019,Glenwood Ave at Tucker St,35.78666,-78.6472,1538.84576608,0.956196804952
Oak City Outreach Center,215 1/2 South Person Street,,Raleigh,NC,27601,(919) 812-5546,Wake,-78.634506,35.7774209,1.0,8180,,,,20,,stop,4100882,4000019,Glenwood Ave at W Johnson St,35.78701,-78.64726,1568.96444495,0.974911730865
Oak City Outreach Center,215 1/2 South Person Street,,Raleigh,NC,27601,(919) 812-5546,Wake,-78.634506,35.7774209,1.0,8182,,,,20,,stop,4100886,4000019,Glenwood Ave at W Jones St,35.78293,-78.64749,1323.53404851,0.82240797377
Oak City Outreach Center,215 1/2 South Person Street,,Raleigh,NC,27601,(919) 812-5546,Wake,-78.634506,35.7774209,1.0,8183,,,,20,,stop,4100890,"4000019, 4000032",Glenwood Ave at Willard Pl,35.78175,-78.64755,1273.42437151,0.791271186645
Oak City Outreach Center,215 1/2 South Person Street,,Raleigh,NC,27601,(919) 812-5546,Wake,-78.634506,35.7774209,1.0,8184,,,,20,,stop,4100894,4000019,Glenwood Ave at W Morgan St,35.78013,-78.64777,1236.35889593,0.768239710643
